gene_id	gene_name	SH_INSM1	SH_INSM2	SH_LacZ1	SH_LacZ2
ENSG00000307476.1	ENSG00000307476	0	0	0	0
ENSG00000307477.1	ENSG00000307477	0	0	0	0
ENSG00000307478.1	ENSG00000307478	0	0	0	0
ENSG00000307479.1	ENSG00000307479	0	0	0	0
ENSG00000307480.1	ENSG00000307480	0.159369	0	0.175715	0
ENSG00000307481.1	ENSG00000307481	0	0.532358	0	0
ENSG00000307482.1	ENSG00000307482	0	0	0	0
ENSG00000307483.1	ENSG00000307483	1.307914	0	0	0
ENSG00000307484.1	ENSG00000307484	0	0.600694	0	0
ENSG00000307485.1	ENSG00000307485	0	0	0	0
ENSG00000307486.1	ENSG00000307486	0	0	0.173577	0
ENSG00000307487.1	ENSG00000307487	0	0	0	0
ENSG00000307488.1	ENSG00000307488	0	0	0.615945	0
ENSG00000307489.1	ENSG00000307489	0	0	0	0
ENSG00000307490.1	ENSG00000307490	0	0	0	0
ENSG00000307491.1	ENSG00000307491	0	0	0	0
ENSG00000307492.1	ENSG00000307492	0	0	0	0
ENSG00000307493.1	ENSG00000307493	0	0	0	0
ENSG00000307494.1	ENSG00000307494	0	0	0	0
ENSG00000307495.1	ENSG00000307495	0	0	0	0
ENSG00000307496.1	ENSG00000307496	0	0	0	0
ENSG00000307497.1	ENSG00000307497	0.790616	1.352257	0.23808	0
ENSG00000307498.1	ENSG00000307498	0	0	0	0
ENSG00000307499.1	ENSG00000307499	0	0	0	0
ENSG00000307500.1	ENSG00000307500	0.104751	0.414369	0	0
ENSG00000307501.1	ENSG00000307501	0	0	0	0
ENSG00000307502.1	ENSG00000307502	0	0	0.366442	0
ENSG00000307503.1	ENSG00000307503	0	0	0	0
ENSG00000307504.1	ENSG00000307504	0	0	0	0
ENSG00000307505.1	ENSG00000307505	0	0	0	0
ENSG00000307506.1	ENSG00000307506	0	0	0	0
ENSG00000307507.1	ENSG00000307507	0	0	0	0
ENSG00000307508.1	ENSG00000307508	0	0	0	0
ENSG00000307509.1	ENSG00000307509	0	0	0	0
ENSG00000307510.1	ENSG00000307510	0	0	0	0
ENSG00000307511.1	ENSG00000307511	0	0	0	0
ENSG00000307512.1	ENSG00000307512	0.31119	0	0	0
ENSG00000307513.1	ENSG00000307513	0	0	0	0
ENSG00000307514.1	ENSG00000307514	0	0	0	0
ENSG00000307515.1	ENSG00000307515	0	0	0	0
ENSG00000307516.1	ENSG00000307516	0	0	0	0
ENSG00000307517.1	ENSG00000307517	0	0	0	0
ENSG00000307518.1	ENSG00000307518	0.722688	0	0	0
ENSG00000307519.1	ENSG00000307519	0	0	0	0
ENSG00000307520.1	ENSG00000307520	0	0.454878	0	0
ENSG00000307521.1	ENSG00000307521	0	0	0.702861	0.319228
ENSG00000307522.1	ENSG00000307522	0	0	0	0
ENSG00000307523.1	ENSG00000307523	0	0	0	0
ENSG00000307524.1	ENSG00000307524	0	0	0	0
ENSG00000307525.1	ENSG00000307525	0	0	0	0
ENSG00000307526.1	ENSG00000307526	0	0	0	0
ENSG00000307527.1	ENSG00000307527	0	0	0	0
ENSG00000307528.1	ENSG00000307528	0	0	0	0
ENSG00000307529.1	ENSG00000307529	0	0	0	0
ENSG00000307530.1	ENSG00000307530	0	0	0	0
ENSG00000307531.1	ENSG00000307531	0	0	0	0
ENSG00000307532.1	ENSG00000307532	0	0	0.446965	0
ENSG00000307533.1	ENSG00000307533	1.001527	0	0.849759	0
ENSG00000307534.1	ENSG00000307534	0.135694	0.124479	0.057734	0
ENSG00000307535.1	ENSG00000307535	0	0	0	0
ENSG00000307536.1	ENSG00000307536	0	0	0	0
ENSG00000307537.1	ENSG00000307537	0	0	0	0
ENSG00000307538.1	ENSG00000307538	0	0	0	0
ENSG00000307539.1	ENSG00000307539	4.716268	2.561027	3.007745	13.048541
ENSG00000307540.1	ENSG00000307540	0	0.136015	0.58063	0.355981
ENSG00000307541.1	ENSG00000307541	0	0	0	0
ENSG00000307542.1	ENSG00000307542	0	0	0	0
ENSG00000307543.1	ENSG00000307543	0	0	0	0
ENSG00000307544.1	ENSG00000307544	0	0	0	0
ENSG00000307545.1	ENSG00000307545	0	0	0	0
ENSG00000307546.1	ENSG00000307546	0	0	0	0
ENSG00000307547.1	ENSG00000307547	0	0	0	0
ENSG00000307548.1	ENSG00000307548	0	0	0	0
ENSG00000307549.1	ENSG00000307549	0	0	0	0
ENSG00000307550.1	ENSG00000307550	0	0	0	0
ENSG00000307551.1	ENSG00000307551	0	0	0	0
ENSG00000307552.1	ENSG00000307552	0	0	0	0
ENSG00000307553.1	ENSG00000307553	0	0	0	0
ENSG00000307554.1	ENSG00000307554	0	0	0	0
ENSG00000307555.1	ENSG00000307555	0	0	0	0
ENSG00000307556.1	ENSG00000307556	0	0	0	0
ENSG00000307557.1	ENSG00000307557	0	0	0	0
ENSG00000307558.1	ENSG00000307558	0	0	0	0
ENSG00000307559.1	ENSG00000307559	0	0	0	0
ENSG00000307560.1	ENSG00000307560	0	0	0	0
ENSG00000307561.1	ENSG00000307561	0	0	0	0
ENSG00000307562.1	ENSG00000307562	0	0.225803	0	0
ENSG00000307563.1	ENSG00000307563	0	0	0	0
ENSG00000307564.1	ENSG00000307564	0	0	0	0
ENSG00000307565.1	ENSG00000307565	0.819205	0	0	0
ENSG00000307566.1	ENSG00000307566	0.771448	0.239258	0.655181	0
ENSG00000307567.1	ENSG00000307567	0	0.658211	0	0
ENSG00000307568.1	ENSG00000307568	0	0	0	0
ENSG00000307569.1	ENSG00000307569	0	0.081656	0.113247	0
ENSG00000307570.1	ENSG00000307570	0	0.069132	0.383903	0.882745
ENSG00000307571.1	ENSG00000307571	0	0	0	0
ENSG00000307572.1	ENSG00000307572	0	0	0	0
ENSG00000307573.1	ENSG00000307573	0	0	0	0
ENSG00000307574.1	ENSG00000307574	1.302105	0	1.630057	2.740975
ENSG00000307575.1	ENSG00000307575	0.340608	0	0	0
ENSG00000307576.1	ENSG00000307576	0	0	0	0
ENSG00000307577.1	ENSG00000307577	0	0	0	0
ENSG00000307578.1	ENSG00000307578	0	0	0	0
ENSG00000307579.1	ENSG00000307579	0	0	0	0
ENSG00000307580.1	ENSG00000307580	0.42076	1.377095	1.65017	0.64967
ENSG00000307581.1	ENSG00000307581	0.345573	0.639488	2.423443	1.590122
ENSG00000307582.1	ENSG00000307582	0	0	0	0
ENSG00000307583.1	ENSG00000307583	0	0	0	0
ENSG00000307584.1	ENSG00000307584	1.1724	1.442221	0.498489	0.906968
ENSG00000307585.2	ENSG00000307585	2.552482	4.428755	1.497555	12.815654
ENSG00000307586.1	ENSG00000307586	0	0	0	0
ENSG00000307587.1	ENSG00000307587	0	0	0	0
ENSG00000307588.1	ENSG00000307588	0	0.204091	0	0
ENSG00000307589.1	ENSG00000307589	0	0	0	0
ENSG00000307590.1	ENSG00000307590	0	0	0	0
ENSG00000307591.1	ENSG00000307591	0	0	0	0
ENSG00000307592.1	ENSG00000307592	0.384446	0	0	0
ENSG00000307593.1	ENSG00000307593	0	0	0	0
ENSG00000307594.1	ENSG00000307594	0	0	0	0
ENSG00000307595.1	ENSG00000307595	0	0	0	0
ENSG00000307596.1	ENSG00000307596	0	0	0	0
ENSG00000307597.1	ENSG00000307597	0	0	0	0
ENSG00000307598.1	ENSG00000307598	0	0.147325	0	0
ENSG00000307599.1	ENSG00000307599	0	0	0	1.422036
ENSG00000307600.1	ENSG00000307600	0	0	0	0
ENSG00000307601.1	ENSG00000307601	0	0	0	0
ENSG00000307602.1	ENSG00000307602	0	0.098441	0	0
ENSG00000307603.1	ENSG00000307603	0	0	0.494004	0
ENSG00000307604.1	ENSG00000307604	0	0	0	0
ENSG00000307605.1	ENSG00000307605	0	0.561634	0	0
ENSG00000307606.1	ENSG00000307606	0	0	0	0
ENSG00000307607.1	ENSG00000307607	0	0	0	0
ENSG00000307609.1	ENSG00000307609	0	0	0	0
ENSG00000307610.1	ENSG00000307610	0	0	0	0
ENSG00000307611.1	ENSG00000307611	0	0	0	0
ENSG00000307612.1	ENSG00000307612	0	0	0.122779	0
ENSG00000307613.1	ENSG00000307613	0	0	0	0
ENSG00000307614.1	ENSG00000307614	0	0	0	0
ENSG00000307615.1	ENSG00000307615	0.818126	0.683107	0	0
ENSG00000307616.1	ENSG00000307616	0	0	0	0
ENSG00000307617.1	ENSG00000307617	0	0	0	0
ENSG00000307618.1	ENSG00000307618	0	0	0	0
ENSG00000307619.1	ENSG00000307619	0	0	0	0
ENSG00000307620.1	ENSG00000307620	0	0	0	0
ENSG00000307621.1	ENSG00000307621	0	0	0	0
ENSG00000307622.1	ENSG00000307622	0.739537	0.421357	0	1.904542
ENSG00000307623.1	ENSG00000307623	0	0	0	0
ENSG00000307624.1	ENSG00000307624	0	0	0	0
ENSG00000307625.1	ENSG00000307625	1.110912	0	0	0
ENSG00000307626.1	ENSG00000307626	0	0	0	0
ENSG00000307627.1	ENSG00000307627	0	0	0	0
ENSG00000307628.1	ENSG00000307628	0.079365	0.218919	0.101276	0
ENSG00000307629.1	ENSG00000307629	0	0	0.681277	0
ENSG00000307630.1	ENSG00000307630	0	1.023778	0	0
ENSG00000307631.1	ENSG00000307631	1.129897	0	0	0
ENSG00000307632.1	ENSG00000307632	0.339738	0.313086	0.144472	0
ENSG00000307633.1	ENSG00000307633	0.337193	0	0	0
ENSG00000307634.1	ENSG00000307634	0	0	0	0
ENSG00000307635.1	ENSG00000307635	0	0	0	0
ENSG00000307636.1	ENSG00000307636	0.928252	0.379933	0.131588	0.722131
ENSG00000307637.1	ENSG00000307637	0	0	0	0
ENSG00000307638.1	ENSG00000307638	0	0	0.264279	0
ENSG00000307639.1	ENSG00000307639	0	0	0.860039	0
ENSG00000307640.1	ENSG00000307640	0	0	0	0
ENSG00000307641.1	ENSG00000307641	0	0	1.249433	0
ENSG00000307642.1	ENSG00000307642	0	0	0	0
ENSG00000307643.1	ENSG00000307643	0	0	0	0
ENSG00000307644.1	ENSG00000307644	0.280131	1.54608	1.021496	0
ENSG00000307645.1	ENSG00000307645	0	0	0	0
ENSG00000307646.1	ENSG00000307646	0	0	0	0
ENSG00000307647.1	ENSG00000307647	0	0	0	0
ENSG00000307648.1	ENSG00000307648	0	0	0	0
ENSG00000307649.1	ENSG00000307649	0	0	0	0
ENSG00000307650.1	ENSG00000307650	0	0	0	0
ENSG00000307651.1	ENSG00000307651	0	0.461721	1.414482	0
ENSG00000307652.1	ENSG00000307652	0	0	0	0
ENSG00000307653.1	ENSG00000307653	0	0.653978	0	0
ENSG00000307654.1	ENSG00000307654	3.928113	6.916567	4.757105	0.899425
ENSG00000307655.1	ENSG00000307655	0	0	0	0
ENSG00000307656.1	ENSG00000307656	0	0	0.400751	0
ENSG00000307657.1	ENSG00000307657	0	0	0	0
ENSG00000307658.1	ENSG00000307658	0	0	0	0
ENSG00000307659.1	ENSG00000307659	0	0	0.521324	1.473902
ENSG00000307660.1	ENSG00000307660	0	0	0	0
ENSG00000307661.1	ENSG00000307661	0.665918	1.030272	1.414482	0
ENSG00000307662.1	ENSG00000307662	0.182395	0.165035	0	0
ENSG00000307663.1	ENSG00000307663	0	0	0	0
ENSG00000307664.1	ENSG00000307664	0	0	0	0
ENSG00000307665.1	ENSG00000307665	0	0	0	0
ENSG00000307666.1	ENSG00000307666	0	0	0	0
ENSG00000307667.1	ENSG00000307667	0	0	0	0
ENSG00000307668.1	ENSG00000307668	0.153531	0	0	0
ENSG00000307669.1	ENSG00000307669	1.697133	2.164842	7.841563	8.715889
ENSG00000307670.1	ENSG00000307670	0	0	0	0
ENSG00000307671.1	ENSG00000307671	0	0	0	0
ENSG00000307672.1	ENSG00000307672	0	0	0	0
ENSG00000307673.1	ENSG00000307673	1.498568	2.465376	2.464139	2.796624
ENSG00000307674.1	ENSG00000307674	0.482609	0.180106	0.655181	1.498659
ENSG00000307675.1	ENSG00000307675	0	0	0	0
ENSG00000307676.1	ENSG00000307676	0	0.158768	0	0
ENSG00000307677.1	ENSG00000307677	0.658746	0.625585	1.7833	0
ENSG00000307678.1	ENSG00000307678	0	0	0	0
ENSG00000307679.1	ENSG00000307679	0	0	0	0
ENSG00000307680.1	ENSG00000307680	0	0	0	0
ENSG00000307681.1	ENSG00000307681	0	0.178533	0	0
ENSG00000307682.1	ENSG00000307682	0	0.26842	0.370672	0
ENSG00000307683.1	ENSG00000307683	0	0	0.704515	0
ENSG00000307684.1	ENSG00000307684	0	0.63504	1.295974	0.755801
ENSG00000307685.1	ENSG00000307685	0	0	0	0
ENSG00000307686.1	ENSG00000307686	0	0	0	0
ENSG00000307687.1	ENSG00000307687	0	0	0	0
ENSG00000307688.1	ENSG00000307688	0.114737	0	0.04882	0
ENSG00000307689.1	ENSG00000307689	0	0	0	0
ENSG00000307690.1	ENSG00000307690	0	0	0	0
ENSG00000307691.1	ENSG00000307691	0	0	0	0
ENSG00000307692.1	ENSG00000307692	0	0	0	0
ENSG00000307693.1	ENSG00000307693	0	0	0	0
ENSG00000307694.1	ENSG00000307694	0.178253	0	0.164273	0
ENSG00000307695.1	ENSG00000307695	0	1.301048	1.067034	0.628977
ENSG00000307696.1	ENSG00000307696	0	0.769642	0.417334	0
ENSG00000307697.1	ENSG00000307697	0	0	0	0
ENSG00000307698.1	ENSG00000307698	0	0.276115	0	0
ENSG00000307699.1	ENSG00000307699	0	0	0	0
ENSG00000307700.1	ENSG00000307700	0.631435	0	0.302159	0
ENSG00000307701.1	ENSG00000307701	0	0	0	0
ENSG00000307702.1	ENSG00000307702	2.081956	0	0.529226	0
ENSG00000307703.1	ENSG00000307703	0	0.273204	0	0
ENSG00000307704.1	ENSG00000307704	0	0	0	0
ENSG00000307705.1	ENSG00000307705	0	0	0	0
ENSG00000307706.1	ENSG00000307706	5.332851	3.238041	2.331723	2.816122
ENSG00000307707.1	ENSG00000307707	0	0	0	0
ENSG00000307708.1	ENSG00000307708	0	0	0	0
ENSG00000307709.1	ENSG00000307709	0	0.142995	0	0
ENSG00000307710.1	ENSG00000307710	0	0	0	0
ENSG00000307711.1	ENSG00000307711	0	0	0	0
ENSG00000307712.1	ENSG00000307712	0	1.710957	0.388991	0
ENSG00000307713.1	ENSG00000307713	0	0	0	0
ENSG00000307714.1	ENSG00000307714	0	0.404993	0.559237	0
ENSG00000307715.1	ENSG00000307715	0.30278	0	0.385497	0
ENSG00000307716.1	ENSG00000307716	0	0	0	0
ENSG00000307717.1	ENSG00000307717	0	0	0	0
ENSG00000307718.1	ENSG00000307718	0	0	0	0
ENSG00000307719.1	ENSG00000307719	0	0	0	0
ENSG00000307720.1	ENSG00000307720	1.323164	0.525262	0.722931	1.733825
ENSG00000307721.1	ENSG00000307721	0	0	0	0.541012
ENSG00000307723.1	ENSG00000307723	0	0	0	0
ENSG00000307724.1	ENSG00000307724	0	0	0	0
ENSG00000307725.1	ENSG00000307725	0	0	0	0
ENSG00000307726.1	ENSG00000307726	0	0	0	0
ENSG00000307727.1	ENSG00000307727	0	0	0	0
ENSG00000307728.1	ENSG00000307728	4.049668	3.114539	2.238343	0.625956
ENSG00000307729.1	ENSG00000307729	0	0	0	0
ENSG00000307730.1	ENSG00000307730	0	0	0	0
ENSG00000307731.1	ENSG00000307731	0	0	0	0
ENSG00000307732.1	ENSG00000307732	0	0	0	0
ENSG00000307733.1	ENSG00000307733	0	0	0	0
ENSG00000307734.1	ENSG00000307734	0.728707	0.538411	0.186138	0.337166
ENSG00000307735.1	ENSG00000307735	0	0	0	0
ENSG00000307736.1	ENSG00000307736	0	0	0	0
ENSG00000307737.1	ENSG00000307737	0	0	0	0
ENSG00000307738.1	ENSG00000307738	0	0	0	0
ENSG00000307739.1	ENSG00000307739	0	0	0	0
ENSG00000307740.1	ENSG00000307740	0	0	0	0
ENSG00000307741.1	ENSG00000307741	0	0.148299	0	0
ENSG00000307742.1	ENSG00000307742	0	0	0	0
ENSG00000307743.1	ENSG00000307743	0	0	0	0
ENSG00000307744.1	ENSG00000307744	0	0	0	0
ENSG00000307745.1	ENSG00000307745	0	0.228002	0	0
ENSG00000307746.1	ENSG00000307746	0	0	0	0
ENSG00000307747.1	ENSG00000307747	0	0	0	0
ENSG00000307748.1	ENSG00000307748	0	0.075738	0	0
ENSG00000307749.1	ENSG00000307749	0	0	0	0
ENSG00000307750.1	ENSG00000307750	0	0	0	0
ENSG00000307751.1	ENSG00000307751	0	0	0	0
ENSG00000307752.1	ENSG00000307752	0	0	0	0
ENSG00000307753.1	ENSG00000307753	0	0	0	0
ENSG00000307754.1	ENSG00000307754	0	0	0	0
ENSG00000307755.1	ENSG00000307755	0	0	0	0
ENSG00000307756.1	ENSG00000307756	0.22003	0	0	0
ENSG00000307757.1	ENSG00000307757	0.13627	0	0	0
ENSG00000307758.1	ENSG00000307758	0.121748	0	0	0
ENSG00000307759.1	ENSG00000307759	0	0	0	0
ENSG00000307760.1	ENSG00000307760	0	0	0	0
ENSG00000307761.1	ENSG00000307761	0	0.439161	0	0
ENSG00000307762.1	ENSG00000307762	0	0	0	0
ENSG00000307763.1	ENSG00000307763	0	0	0	0
ENSG00000307764.1	ENSG00000307764	0	0	0	0
ENSG00000307765.1	ENSG00000307765	0.746638	0	0	0
ENSG00000307766.1	ENSG00000307766	0	0	0	0
ENSG00000307767.1	ENSG00000307767	0	0	0	0
ENSG00000307768.1	ENSG00000307768	0	0	0	0
ENSG00000307769.1	ENSG00000307769	0	0	0	0
ENSG00000307770.1	ENSG00000307770	0	0	0	4.806627
ENSG00000307771.1	ENSG00000307771	0.400638	0.645545	0.12779	0
ENSG00000307772.1	VN2R19P	0	0.999286	0.77163	4.07092
ENSG00000307773.1	ENSG00000307773	0.293748	0	0.124929	0
ENSG00000307774.1	ENSG00000307774	0	0	0	0
ENSG00000307775.1	ENSG00000307775	0	0	0	0
ENSG00000307776.1	ENSG00000307776	0	0	0	0
ENSG00000307777.1	ENSG00000307777	0.329684	0.242284	0	0
ENSG00000307778.1	ENSG00000307778	0.092681	0.170584	0	0
ENSG00000307779.1	ENSG00000307779	0	0	0	0
ENSG00000307780.1	ENSG00000307780	0	0	0	0
ENSG00000307781.1	ENSG00000307781	0	0	0	0
ENSG00000307782.1	ENSG00000307782	1.501271	2.406466	4.90326	0
ENSG00000307783.1	ENSG00000307783	0	0	0	0
ENSG00000307784.1	ENSG00000307784	0	0.707889	4.267615	3.33858
ENSG00000307785.1	ENSG00000307785	0	0.082391	0	0
ENSG00000307786.1	ENSG00000307786	0	0	0	0
ENSG00000307787.1	ENSG00000307787	0.596594	0	0	0
ENSG00000307788.1	ENSG00000307788	0	0	0	0
ENSG00000307789.1	ENSG00000307789	0	0	0	0
ENSG00000307790.1	ENSG00000307790	0	0	0	0
ENSG00000307791.1	ENSG00000307791	0	1.267661	0	0.867768
ENSG00000307792.1	ENSG00000307792	0	0	0	0
ENSG00000307793.1	ENSG00000307793	0	0	0	0
ENSG00000307794.1	ENSG00000307794	0	0	0	0
ENSG00000307795.1	ENSG00000307795	0	0	0	0
ENSG00000307796.1	ENSG00000307796	0	0	0.929246	0
ENSG00000307797.1	ENSG00000307797	0	0	0	0
ENSG00000307798.1	ENSG00000307798	0.295336	0	0.1916	0
ENSG00000307799.1	ENSG00000307799	0	0	0	0
ENSG00000307800.1	ENSG00000307800	0	0	0	0
ENSG00000307801.1	ENSG00000307801	0	0	0	0
ENSG00000307802.1	ENSG00000307802	0.502646	1.113449	0.944121	0
ENSG00000307803.1	ENSG00000307803	0	0	0	0
ENSG00000307804.1	ENSG00000307804	0	0	0	0
ENSG00000307805.1	ENSG00000307805	0.111118	0	0	0
ENSG00000307806.1	ENSG00000307806	0	0	0	0
ENSG00000307807.1	ENSG00000307807	0	0	0	0
ENSG00000307808.1	ENSG00000307808	0	0	0	0
ENSG00000307809.1	ENSG00000307809	0	0	0.502576	0
ENSG00000307810.1	ENSG00000307810	0	0.081152	0.112552	0
ENSG00000307811.1	ENSG00000307811	0	0	0	0
ENSG00000307812.1	ENSG00000307812	10.25631	9.84371	3.814191	2.432262
ENSG00000307813.1	ENSG00000307813	0	0	0	0
ENSG00000307814.1	ENSG00000307814	0.149289	0.287786	4.782332	3.337023
ENSG00000307815.1	ENSG00000307815	0	0	0	0
ENSG00000307816.1	ENSG00000307816	0	0	0	0
ENSG00000307817.1	ENSG00000307817	0	0	0	0
ENSG00000307818.1	ENSG00000307818	0.361731	0.669751	0.230598	0
ENSG00000307819.1	ENSG00000307819	0	0	0	0
ENSG00000307820.1	ENSG00000307820	0	0	0	0
ENSG00000307821.1	ENSG00000307821	0	0	0	0
ENSG00000307822.1	ENSG00000307822	0.134627	0	0	0.624326
ENSG00000307823.1	ENSG00000307823	0.577321	0.529707	0.982508	0.567881
ENSG00000307825.1	ENSG00000307825	0.275277	2.098371	0	8.404349
ENSG00000307826.1	ENSG00000307826	0	0	0	0
ENSG00000307827.1	ENSG00000307827	0	0.240685	0	0.605409
ENSG00000307828.1	ENSG00000307828	0	0	0	0
ENSG00000307829.1	ENSG00000307829	0	0.374392	0	0
ENSG00000307830.1	ENSG00000307830	0	0	0	0
ENSG00000307831.1	ENSG00000307831	0.429717	0.59809	0.273856	0
ENSG00000307832.1	ENSG00000307832	0	0	0	0
ENSG00000307833.1	ENSG00000307833	0	0	0	0
ENSG00000307834.1	ENSG00000307834	1.376383	0	0	0.765441
ENSG00000307835.1	ENSG00000307835	0	0	0	0
ENSG00000307836.1	ENSG00000307836	0	0	0	0
ENSG00000307837.1	ENSG00000307837	0	0	0	0
ENSG00000307838.1	ENSG00000307838	0	0	0	0
ENSG00000307839.1	ENSG00000307839	0	2.347886	1.440516	0
ENSG00000307840.1	ENSG00000307840	0	0	0.314761	0
ENSG00000307841.1	ENSG00000307841	0	0	0	0
ENSG00000307842.1	ENSG00000307842	0	0	0	0
ENSG00000307843.1	ENSG00000307843	0	0	0	0
ENSG00000307844.1	ENSG00000307844	0	0	0	0
ENSG00000307845.1	ENSG00000307845	0	0	0.140826	0
ENSG00000307846.1	ENSG00000307846	1.153995	1.676986	1.021195	2.279383
ENSG00000307847.1	ENSG00000307847	0.23384	0.389676	0.29798	0
ENSG00000307848.1	ENSG00000307848	1.002963	0.661082	0.319454	0
ENSG00000307849.1	ENSG00000307849	1.222146	0	0.388991	0
ENSG00000307850.1	ENSG00000307850	0	0	0	0
ENSG00000307851.1	ENSG00000307851	1.030302	4.392269	0.390392	3.296351
ENSG00000307852.1	ENSG00000307852	0	0	0	0
ENSG00000307853.1	ENSG00000307853	0	0	0	0
ENSG00000307854.1	ENSG00000307854	0.573538	0.531326	0.158373	1.314628
ENSG00000307855.1	ENSG00000307855	0.976845	2.303824	0	0
ENSG00000307856.1	ENSG00000307856	0	0	0	0
ENSG00000307857.1	ENSG00000307857	0	0	0	0
ENSG00000307858.1	ENSG00000307858	0	0	0	0
ENSG00000307859.1	ENSG00000307859	0.119634	0	0	0
ENSG00000307860.1	ENSG00000307860	0	0	0	0
ENSG00000307861.1	ENSG00000307861	0	0.312288	0.423485	2.225348
ENSG00000307862.1	ENSG00000307862	0	0	0	0
ENSG00000307863.1	ENSG00000307863	0	0	0	0
ENSG00000307864.1	ENSG00000307864	0	0	0	0
ENSG00000307865.1	ENSG00000307865	0	0	0	0
ENSG00000307867.1	ENSG00000307867	0	0	0.578754	0
ENSG00000307868.1	ENSG00000307868	0.124616	0	0.158962	0
ENSG00000307869.1	ENSG00000307869	0	0	0.210007	0
ENSG00000307870.1	ENSG00000307870	0	0	0	0
ENSG00000307871.1	ENSG00000307871	0	0	0	0
ENSG00000307872.1	ENSG00000307872	0	0	0	0
ENSG00000307873.1	ENSG00000307873	0.157621	0.874148	0	0
ENSG00000307874.1	ENSG00000307874	0	0	0	0
ENSG00000307875.1	ENSG00000307875	0	0.331163	0	0
ENSG00000307876.1	ENSG00000307876	0	0	0	0
ENSG00000307877.1	ENSG00000307877	0	0	0	0
ENSG00000307878.1	ENSG00000307878	0.215319	0	0	0
ENSG00000307879.1	ENSG00000307879	0.414685	0	0	0
ENSG00000307880.1	ENSG00000307880	0	0	0	0
ENSG00000307881.1	ENSG00000307881	0.521947	0	0	0
ENSG00000307882.1	ENSG00000307882	0.987141	0.097007	0.858832	0
ENSG00000307883.1	ENSG00000307883	0	0	0	0
ENSG00000307884.1	ENSG00000307884	0	0.217753	0.896017	2.130422
ENSG00000307885.1	ENSG00000307885	0	0	0.354804	0.966657
ENSG00000307886.1	ENSG00000307886	0	0	0	0
ENSG00000307887.1	ENSG00000307887	0	0	0	0
ENSG00000307888.1	ENSG00000307888	0	0	0	0
ENSG00000307889.1	ENSG00000307889	0	0	0	0
ENSG00000307890.1	ENSG00000307890	0	0	0	0
ENSG00000307891.1	ENSG00000307891	0	0.092128	1.578352	0
ENSG00000307892.1	ENSG00000307892	4.626525	7.683035	6.520673	10.161825
ENSG00000307893.1	ENSG00000307893	0	0	0	0
ENSG00000307894.1	ENSG00000307894	0	0	0	0
ENSG00000307895.1	ENSG00000307895	0	0	0	0
ENSG00000307896.1	ENSG00000307896	0.122639	0	0	0
ENSG00000307897.1	ENSG00000307897	0	0.141783	0.26426	0
ENSG00000307898.1	ENSG00000307898	0.704634	0.331259	0	0
ENSG00000307899.1	ENSG00000307899	0	0	0	0
ENSG00000307900.1	ENSG00000307900	0	0	0	0
ENSG00000307901.1	ENSG00000307901	0	0.487753	1.68563	0.919725
ENSG00000307902.1	ENSG00000307902	0	0.15714	0	0
ENSG00000307903.1	ENSG00000307903	0	0	0	0
ENSG00000307904.1	ENSG00000307904	0	0	0	0
ENSG00000307905.1	ENSG00000307905	0	0	0	0
ENSG00000307906.1	ENSG00000307906	0	0	0	0
ENSG00000307907.1	ENSG00000307907	0	0	0	0
ENSG00000307908.1	ENSG00000307908	0	0	0	0
ENSG00000307909.1	ENSG00000307909	0	0	0	0
ENSG00000307910.1	ENSG00000307910	0	0	0	0
ENSG00000307911.1	ENSG00000307911	0	0	0	0
ENSG00000307912.1	ENSG00000307912	0	0.215575	0	0
ENSG00000307913.1	ENSG00000307913	0	0.602765	0	0
ENSG00000307914.1	ENSG00000307914	0	0	0.865893	0
ENSG00000307915.1	ENSG00000307915	0	0	0	0
ENSG00000307916.1	ENSG00000307916	0	0	0	0
ENSG00000307917.1	ENSG00000307917	0	0.988312	0	0
ENSG00000307918.1	ENSG00000307918	0.380379	0	0.483767	0.84049
ENSG00000307919.1	ENSG00000307919	0	0	0	0
ENSG00000307920.1	ENSG00000307920	0	0	0	3.263287
ENSG00000307921.1	ENSG00000307921	0.189023	0	0.481954	0
ENSG00000307922.1	ENSG00000307922	0	0	0	0
ENSG00000307923.1	ENSG00000307923	0	0	0	0
ENSG00000307924.1	ENSG00000307924	4.723637	3.287156	4.424892	5.095974
ENSG00000307925.1	ENSG00000307925	0	0	0	0
ENSG00000307926.1	ENSG00000307926	0	0	0	0
ENSG00000307927.1	ENSG00000307927	0	0.44252	0	0.290178
ENSG00000307928.1	ENSG00000307928	0	0	0	0
ENSG00000307929.1	ENSG00000307929	0	0.067459	0.093665	0.344722
ENSG00000307930.1	ENSG00000307930	0	0	0	0
ENSG00000307931.1	ENSG00000307931	0	0	0	0
ENSG00000307932.1	ENSG00000307932	0.827632	0.767514	0	2.363809
ENSG00000307933.1	ENSG00000307933	0	0	0	0
ENSG00000307934.1	ENSG00000307934	0	0.622776	0	0
ENSG00000307935.1	ENSG00000307935	0	0	0	0
ENSG00000307936.1	ENSG00000307936	0	0	0	3.44633
ENSG00000307937.1	ENSG00000307937	0.326853	0.401499	1.111974	0.656528
ENSG00000307938.1	ENSG00000307938	0.895076	0	0	0
ENSG00000307939.1	ENSG00000307939	0	0	0	0
ENSG00000307940.1	ENSG00000307940	0	0	0	0
ENSG00000307941.1	ENSG00000307941	0	0	0	0
